symbol,trade_date,entry_time,or_high,or_low,or_range_pct,entry,sl,tp,quantity,position_value,risk_amount,exit_time,exit_price,exit_reason,pnl_rupees,r_multiple,gap_pct
INDUSTOWER,2026-05-15,2026-05-15 11:15:00,426.4,420.95,1.29,426.4,420.95,434.57,234,99777.6,1275.3,2026-05-15 15:15:00,430.4,EOD_EXIT,936.0,0.73,0.56
INDUSTOWER,2026-05-21,2026-05-21 11:15:00,434.95,429.3,1.32,434.95,429.3,443.42,229,99603.55,1293.85,2026-05-21 15:15:00,430.0,EOD_EXIT,-1133.55,-0.88,0.74
INDUSTOWER,2026-05-29,2026-05-29 11:15:00,439.65,432.1,1.75,439.65,432.1,450.97,227,99800.55,1713.85,2026-05-29 15:15:00,441.75,EOD_EXIT,476.7,0.28,0.4
INDUSINDBK,2026-05-14,2026-05-14 13:15:00,910.75,895.0,1.76,910.75,895.0,934.38,109,99271.75,1716.75,2026-05-14 15:15:00,904.55,EOD_EXIT,-675.8,-0.39,0.28
INDUSINDBK,2026-05-20,2026-05-20 14:15:00,891.7,881.15,1.2,891.7,881.15,907.53,112,99870.4,1181.6,2026-05-20 15:15:00,899.05,EOD_EXIT,823.2,0.7,-1.08
INDUSINDBK,2026-05-26,2026-05-26 13:15:00,927.85,921.0,0.74,927.85,921.0,938.12,107,99279.95,732.95,2026-05-26 15:15:00,933.0,EOD_EXIT,551.05,0.75,0.01
INDUSINDBK,2026-06-02,2026-06-02 12:15:00,906.35,890.45,1.79,906.35,890.45,930.2,110,99698.5,1749.0,2026-06-02 15:15:00,912.35,EOD_EXIT,660.0,0.38,-0.87
INDUSINDBK,2026-06-05,2026-06-05 10:15:00,912.25,896.1,1.8,912.25,896.1,936.47,109,99435.25,1760.35,2026-06-05 15:15:00,905.35,EOD_EXIT,-752.1,-0.43,-0.47
INDUSINDBK,2026-06-12,2026-06-12 13:15:00,902.95,893.5,1.06,902.95,893.5,917.13,110,99324.5,1039.5,2026-06-12 14:15:00,917.13,TP_HIT,1559.8,1.5,1.41
INDUSINDBK,2026-06-15,2026-06-15 10:15:00,939.45,923.1,1.77,939.45,923.1,963.98,106,99581.7,1733.1,2026-06-15 15:15:00,931.7,EOD_EXIT,-821.5,-0.47,0.94
INDUSINDBK,2026-06-19,2026-06-19 14:15:00,939.0,931.2,0.84,939.0,931.2,950.7,106,99534.0,826.8,2026-06-19 15:15:00,945.55,EOD_EXIT,694.3,0.84,-0.03
INDUSINDBK,2026-06-29,2026-06-29 14:15:00,921.5,908.8,1.4,921.5,908.8,940.55,108,99522.0,1371.6,2026-06-29 15:15:00,915.2,EOD_EXIT,-680.4,-0.5,0.0
INDUSINDBK,2026-07-02,2026-07-02 14:15:00,943.3,934.1,0.98,943.3,934.1,957.1,106,99989.8,975.2,2026-07-02 15:15:00,943.85,EOD_EXIT,58.3,0.06,0.0
INDUSINDBK,2026-07-03,2026-07-03 14:15:00,958.65,942.1,1.76,958.65,942.1,983.47,104,99699.6,1721.2,2026-07-03 15:15:00,976.1,EOD_EXIT,1814.8,1.05,0.48
INTELLECT,2026-05-08,2026-05-08 14:15:00,811.05,787.5,2.99,811.05,787.5,846.37,106,85971.3,2496.3,2026-05-08 15:15:00,805.75,EOD_EXIT,-561.8,-0.23,1.27
INDIGO,2026-06-18,2026-06-18 14:15:00,4914.9,4877.0,0.78,4914.9,4877.0,4971.75,20,98298.0,758.0,2026-06-18 15:15:00,5009.8,EOD_EXIT,1898.0,2.5,0.34
INDIGO,2026-06-19,2026-06-19 14:15:00,5014.0,4970.6,0.87,5014.0,4970.6,5079.1,19,95266.0,824.6,2026-06-19 15:15:00,5030.1,EOD_EXIT,305.9,0.37,0.0
INDIGO,2026-06-22,2026-06-22 11:15:00,5021.5,4966.4,1.11,5021.5,4966.4,5104.15,19,95408.5,1046.9,2026-06-22 15:15:00,5024.1,EOD_EXIT,49.4,0.05,-0.13
INDIGO,2026-06-24,2026-06-24 10:15:00,5020.0,4967.1,1.07,5020.0,4967.1,5099.35,19,95380.0,1005.1,2026-06-24 11:15:00,5099.35,TP_HIT,1507.65,1.5,0.58
INDIGO,2026-06-30,2026-06-30 14:15:00,5375.5,5318.4,1.07,5375.5,5318.4,5461.15,18,96759.0,1027.8,2026-06-30 15:15:00,5372.8,EOD_EXIT,-48.6,-0.05,0.09
IGIL,2026-05-06,2026-05-06 14:15:00,359.55,351.85,2.19,359.55,351.85,371.1,278,99954.9,2140.6,2026-05-06 15:15:00,362.3,EOD_EXIT,764.5,0.36,1.41
IGIL,2026-05-29,2026-05-29 10:15:00,373.7,367.9,1.58,373.7,367.9,382.4,267,99777.9,1548.6,2026-05-29 15:15:00,370.0,EOD_EXIT,-987.9,-0.64,0.16
IGIL,2026-06-04,2026-06-04 10:15:00,364.55,355.0,2.69,364.55,355.0,378.88,261,95147.55,2492.55,2026-06-04 15:15:00,361.4,EOD_EXIT,-822.15,-0.33,-1.42
IGIL,2026-06-05,2026-06-05 10:15:00,369.45,361.15,2.3,369.45,361.15,381.9,270,99751.5,2241.0,2026-06-05 15:15:00,369.8,EOD_EXIT,94.5,0.04,-0.23
IGIL,2026-06-09,2026-06-09 12:15:00,366.65,359.85,1.89,366.65,359.85,376.85,272,99728.8,1849.6,2026-06-09 15:15:00,374.3,EOD_EXIT,2080.8,1.13,0.0
IGIL,2026-06-16,2026-06-16 10:15:00,371.7,365.3,1.75,371.7,365.3,381.3,269,99987.3,1721.6,2026-06-16 15:15:00,366.75,EOD_EXIT,-1331.55,-0.77,0.66
IGIL,2026-06-25,2026-06-25 14:15:00,356.0,349.55,1.85,356.0,349.55,365.67,280,99680.0,1806.0,2026-06-25 15:15:00,359.05,EOD_EXIT,854.0,0.47,0.89
IKS,2026-05-05,2026-05-05 12:15:00,1693.7,1660.0,2.03,1693.7,1660.0,1744.25,59,99928.3,1988.3,2026-05-05 15:15:00,1696.0,EOD_EXIT,135.7,0.07,-0.22
IKS,2026-05-29,2026-05-29 11:15:00,1647.7,1630.0,1.09,1647.7,1630.0,1674.25,60,98862.0,1062.0,2026-05-29 12:15:00,1674.25,TP_HIT,1593.0,1.5,0.42
IKS,2026-06-03,2026-06-03 13:15:00,1686.5,1653.0,2.03,1686.5,1653.0,1736.75,59,99503.5,1976.5,2026-06-03 15:15:00,1703.0,EOD_EXIT,973.5,0.49,0.13
IKS,2026-06-04,2026-06-04 10:15:00,1700.0,1658.0,2.53,1700.0,1658.0,1763.0,58,98600.0,2436.0,2026-06-04 15:15:00,1693.7,EOD_EXIT,-365.4,-0.15,-0.35
IKS,2026-06-18,2026-06-18 10:15:00,1654.9,1630.1,1.52,1654.9,1630.1,1692.1,60,99294.0,1488.0,2026-06-18 15:15:00,1673.0,EOD_EXIT,1086.0,0.73,0.0
IKS,2026-06-24,2026-06-24 12:15:00,1735.0,1699.0,2.12,1735.0,1699.0,1789.0,57,98895.0,2052.0,2026-06-24 15:15:00,1714.6,EOD_EXIT,-1162.8,-0.57,-0.05
IPCALAB,2026-05-05,2026-05-05 14:15:00,1543.5,1524.6,1.24,1543.5,1524.6,1571.85,64,98784.0,1209.6,2026-05-05 15:15:00,1554.7,EOD_EXIT,716.8,0.59,0.33
IPCALAB,2026-05-06,2026-05-06 11:15:00,1559.6,1542.0,1.14,1559.6,1542.0,1586.0,64,99814.4,1126.4,2026-05-06 15:15:00,1565.2,EOD_EXIT,358.4,0.32,0.4
IPCALAB,2026-05-14,2026-05-14 12:15:00,1545.8,1510.0,2.37,1545.8,1510.0,1599.5,64,98931.2,2291.2,2026-05-14 15:15:00,1578.2,EOD_EXIT,2073.6,0.91,0.25
IPCALAB,2026-05-18,2026-05-18 10:15:00,1623.2,1585.0,2.41,1623.2,1585.0,1680.5,61,99015.2,2330.2,2026-05-18 15:15:00,1644.1,EOD_EXIT,1274.9,0.55,-1.25
IPCALAB,2026-05-26,2026-05-26 11:15:00,1596.7,1565.6,1.99,1596.7,1565.6,1643.35,62,98995.4,1928.2,2026-05-26 15:15:00,1575.0,EOD_EXIT,-1345.4,-0.7,-0.31
IPCALAB,2026-05-29,2026-05-29 13:15:00,1592.3,1552.7,2.55,1592.3,1552.7,1651.7,62,98722.6,2455.2,2026-05-29 14:15:00,1552.7,SL_HIT,-2455.2,-1.0,0.29
IPCALAB,2026-06-03,2026-06-03 11:15:00,1527.5,1499.1,1.89,1527.5,1499.1,1570.1,65,99287.5,1846.0,2026-06-03 15:15:00,1556.1,EOD_EXIT,1859.0,1.01,0.0
IPCALAB,2026-06-30,2026-06-30 10:15:00,1653.1,1635.8,1.06,1653.1,1635.8,1679.05,60,99186.0,1038.0,2026-06-30 12:15:00,1679.05,TP_HIT,1557.0,1.5,0.11
JBCHEPHARM,2026-05-22,2026-05-22 10:15:00,2191.9,2171.0,0.96,2191.9,2171.0,2223.25,45,98635.5,940.5,2026-05-22 15:15:00,2188.4,EOD_EXIT,-157.5,-0.17,0.5
JBCHEPHARM,2026-06-02,2026-06-02 14:15:00,2125.6,2087.2,1.84,2125.6,2087.2,2183.2,47,99903.2,1804.8,2026-06-02 15:15:00,2130.0,EOD_EXIT,206.8,0.11,-0.85
JBCHEPHARM,2026-06-05,2026-06-05 12:15:00,2149.0,2124.9,1.13,2149.0,2124.9,2185.15,46,98854.0,1108.6,2026-06-05 15:15:00,2171.7,EOD_EXIT,1044.2,0.94,0.55
JBCHEPHARM,2026-06-29,2026-06-29 14:15:00,2299.0,2236.3,2.8,2299.0,2236.3,2393.05,39,89661.0,2445.3,2026-06-29 15:15:00,2312.3,EOD_EXIT,518.7,0.21,0.87
JBCHEPHARM,2026-06-30,2026-06-30 13:15:00,2309.0,2273.5,1.56,2309.0,2273.5,2362.25,43,99287.0,1526.5,2026-06-30 15:15:00,2294.3,EOD_EXIT,-632.1,-0.41,0.25
JBCHEPHARM,2026-07-02,2026-07-02 12:15:00,2315.7,2288.9,1.17,2315.7,2288.9,2355.9,43,99575.1,1152.4,2026-07-02 15:15:00,2318.7,EOD_EXIT,129.0,0.11,-0.13
JKCEMENT,2026-05-21,2026-05-21 11:15:00,5520.5,5370.5,2.79,5520.5,5370.5,5745.5,16,88328.0,2400.0,2026-05-21 15:15:00,5540.0,EOD_EXIT,312.0,0.13,0.49
JKCEMENT,2026-05-22,2026-05-22 10:15:00,5593.5,5505.5,1.6,5593.5,5505.5,5725.5,17,95089.5,1496.0,2026-05-22 14:15:00,5505.5,SL_HIT,-1496.0,-1.0,-0.01
JKCEMENT,2026-06-17,2026-06-17 11:15:00,5310.0,5215.5,1.81,5310.0,5215.5,5451.75,18,95580.0,1701.0,2026-06-17 15:15:00,5435.0,EOD_EXIT,2250.0,1.32,-0.24
JKCEMENT,2026-06-23,2026-06-23 14:15:00,5540.0,5457.0,1.52,5540.0,5457.0,5664.5,18,99720.0,1494.0,2026-06-23 15:15:00,5508.5,EOD_EXIT,-567.0,-0.38,0.73
JKCEMENT,2026-06-24,2026-06-24 11:15:00,5535.0,5475.0,1.1,5535.0,5475.0,5625.0,18,99630.0,1080.0,2026-06-24 13:15:00,5475.0,SL_HIT,-1080.0,-1.0,0.0
JKCEMENT,2026-06-30,2026-06-30 11:15:00,5397.0,5310.0,1.64,5397.0,5310.0,5527.5,18,97146.0,1566.0,2026-06-30 12:15:00,5527.5,TP_HIT,2349.0,1.5,0.29
JKCEMENT,2026-07-02,2026-07-02 10:15:00,5465.0,5425.0,0.74,5465.0,5425.0,5525.0,18,98370.0,720.0,2026-07-02 11:15:00,5525.0,TP_HIT,1080.0,1.5,0.31
JBMA,2026-06-03,2026-06-03 14:15:00,649.8,636.9,2.03,649.8,636.9,669.15,153,99419.4,1973.7,2026-06-03 15:15:00,668.2,EOD_EXIT,2815.2,1.43,-0.15
JBMA,2026-06-17,2026-06-17 10:15:00,695.5,680.5,2.2,695.5,680.5,718.0,143,99456.5,2145.0,2026-06-17 15:15:00,691.4,EOD_EXIT,-586.3,-0.27,0.0
JBMA,2026-06-18,2026-06-18 11:15:00,702.9,690.0,1.87,702.9,690.0,722.25,142,99811.8,1831.8,2026-06-18 15:15:00,706.0,EOD_EXIT,440.2,0.24,0.3
JMFINANCIL,2026-05-07,2026-05-07 12:15:00,144.7,142.9,1.26,144.7,142.9,147.4,691,99987.7,1243.8,2026-05-07 13:15:00,142.9,SL_HIT,-1243.8,-1.0,0.47
JSWCEMENT,2026-05-21,2026-05-21 11:15:00,123.23,121.28,1.61,123.23,121.28,126.16,811,99939.53,1581.45,2026-05-21 12:15:00,126.16,TP_HIT,2376.23,1.5,0.31
JSWCEMENT,2026-06-02,2026-06-02 14:15:00,127.22,124.71,2.01,127.22,124.71,130.99,786,99994.92,1972.86,2026-06-02 15:15:00,130.66,EOD_EXIT,2703.84,1.37,-0.2
JSWCEMENT,2026-06-24,2026-06-24 11:15:00,131.0,128.79,1.72,131.0,128.79,134.31,763,99953.0,1686.23,2026-06-24 15:15:00,133.72,EOD_EXIT,2075.36,1.23,-0.21
JSWCEMENT,2026-06-30,2026-06-30 13:15:00,134.98,133.0,1.49,134.98,133.0,137.95,740,99885.2,1465.2,2026-06-30 15:15:00,134.78,EOD_EXIT,-148.0,-0.1,0.17
JSWDULUX,2026-05-11,2026-05-11 12:15:00,2960.1,2890.0,2.43,2960.1,2890.0,3065.25,33,97683.3,2313.3,2026-05-11 15:15:00,3046.8,EOD_EXIT,2861.1,1.24,0.36
JSWDULUX,2026-05-29,2026-05-29 10:15:00,2968.2,2905.0,2.18,2968.2,2905.0,3063.0,33,97950.6,2085.6,2026-05-29 11:15:00,3063.0,TP_HIT,3128.4,1.5,-0.02
JSWDULUX,2026-06-18,2026-06-18 14:15:00,3250.1,3190.2,1.88,3250.1,3190.2,3339.95,30,97503.0,1797.0,2026-06-18 15:15:00,3229.3,EOD_EXIT,-624.0,-0.35,0.0
JSWDULUX,2026-06-19,2026-06-19 12:15:00,3239.1,3195.0,1.38,3239.1,3195.0,3305.25,30,97173.0,1323.0,2026-06-19 14:15:00,3305.25,TP_HIT,1984.5,1.5,-0.86
JSWDULUX,2026-06-24,2026-06-24 12:15:00,3223.4,3184.0,1.24,3223.4,3184.0,3282.5,31,99925.4,1221.4,2026-06-24 15:15:00,3226.6,EOD_EXIT,99.2,0.08,0.0
JSWDULUX,2026-06-29,2026-06-29 14:15:00,3274.6,3180.0,2.97,3274.6,3180.0,3416.5,26,85139.6,2459.6,2026-06-29 15:15:00,3285.4,EOD_EXIT,280.8,0.11,-0.13
JSWDULUX,2026-07-03,2026-07-03 12:15:00,3287.8,3225.0,1.95,3287.8,3225.0,3382.0,30,98634.0,1884.0,2026-07-03 15:15:00,3275.5,EOD_EXIT,-369.0,-0.2,-1.06
JSWENERGY,2026-05-15,2026-05-15 14:15:00,515.05,505.25,1.94,515.05,505.25,529.75,194,99919.7,1901.2,2026-05-15 15:15:00,514.8,EOD_EXIT,-48.5,-0.03,0.44
JSWENERGY,2026-06-04,2026-06-04 14:15:00,587.3,572.65,2.56,587.3,572.65,609.27,170,99841.0,2490.5,2026-06-04 15:15:00,590.0,EOD_EXIT,459.0,0.18,-0.38
JSWENERGY,2026-06-17,2026-06-17 14:15:00,564.55,556.7,1.41,564.55,556.7,576.32,177,99925.35,1389.45,2026-06-17 15:15:00,572.15,EOD_EXIT,1345.2,0.97,0.35
JSWENERGY,2026-06-22,2026-06-22 11:15:00,574.4,568.9,0.97,574.4,568.9,582.65,174,99945.6,957.0,2026-06-22 14:15:00,582.65,TP_HIT,1435.5,1.5,0.26
JSWENERGY,2026-06-29,2026-06-29 14:15:00,578.8,570.05,1.53,578.8,570.05,591.92,172,99553.6,1505.0,2026-06-29 15:15:00,586.95,EOD_EXIT,1401.8,0.93,-0.01
JSWINFRA,2026-05-07,2026-05-07 13:15:00,278.5,273.5,1.83,278.5,273.5,286.0,359,99981.5,1795.0,2026-05-07 15:15:00,281.1,EOD_EXIT,933.4,0.52,0.44
JSWINFRA,2026-05-27,2026-05-27 10:15:00,283.9,278.4,1.98,283.9,278.4,292.15,352,99932.8,1936.0,2026-05-27 15:15:00,280.15,EOD_EXIT,-1320.0,-0.68,0.0
JSWINFRA,2026-06-09,2026-06-09 14:15:00,278.0,270.35,2.83,278.0,270.35,289.47,326,90628.0,2493.9,2026-06-09 15:15:00,282.45,EOD_EXIT,1450.7,0.58,0.95
JSWINFRA,2026-06-12,2026-06-12 12:15:00,283.6,278.8,1.72,283.6,278.8,290.8,352,99827.2,1689.6,2026-06-12 13:15:00,290.8,TP_HIT,2534.4,1.5,1.22
JSWINFRA,2026-06-17,2026-06-17 10:15:00,296.65,291.25,1.85,296.65,291.25,304.75,337,99971.05,1819.8,2026-06-17 15:15:00,299.25,EOD_EXIT,876.2,0.48,0.03
JSWSTEEL,2026-05-06,2026-05-06 14:15:00,1269.7,1256.6,1.04,1269.7,1256.6,1289.35,78,99036.6,1021.8,2026-05-06 15:15:00,1273.0,EOD_EXIT,257.4,0.25,0.81
JSWSTEEL,2026-05-12,2026-05-12 10:15:00,1268.6,1251.2,1.39,1268.6,1251.2,1294.7,78,98950.8,1357.2,2026-05-12 12:15:00,1251.2,SL_HIT,-1357.2,-1.0,-0.05
JSWSTEEL,2026-05-13,2026-05-13 12:15:00,1268.5,1255.0,1.08,1268.5,1255.0,1288.75,78,98943.0,1053.0,2026-05-13 15:15:00,1274.9,EOD_EXIT,499.2,0.47,0.22
JSWSTEEL,2026-06-01,2026-06-01 14:15:00,1294.2,1279.5,1.15,1294.2,1279.5,1316.25,77,99653.4,1131.9,2026-06-01 15:15:00,1299.4,EOD_EXIT,400.4,0.35,0.12
JSWSTEEL,2026-06-10,2026-06-10 10:15:00,1266.0,1252.5,1.08,1266.0,1252.5,1286.25,78,98748.0,1053.0,2026-06-10 11:15:00,1286.25,TP_HIT,1579.5,1.5,0.34
JSWSTEEL,2026-06-11,2026-06-11 12:15:00,1277.2,1261.0,1.28,1277.2,1261.0,1301.5,78,99621.6,1263.6,2026-06-11 15:15:00,1283.5,EOD_EXIT,491.4,0.39,-0.3
JSWSTEEL,2026-06-17,2026-06-17 14:15:00,1281.8,1269.1,1.0,1281.8,1269.1,1300.85,78,99980.4,990.6,2026-06-17 15:15:00,1287.6,EOD_EXIT,452.4,0.46,0.45
JPPOWER,2026-05-05,2026-05-05 14:15:00,18.9,18.36,2.94,18.9,18.36,19.71,4629,87488.1,2499.66,2026-05-05 15:15:00,19.2,EOD_EXIT,1388.7,0.56,-2.62
JPPOWER,2026-05-07,2026-05-07 12:15:00,19.42,19.12,1.57,19.42,19.12,19.87,5149,99993.58,1544.7,2026-05-07 15:15:00,19.42,EOD_EXIT,0.0,0.0,0.47
JPPOWER,2026-05-15,2026-05-15 13:15:00,17.84,17.43,2.35,17.84,17.43,18.45,5605,99993.2,2298.05,2026-05-15 14:15:00,18.45,TP_HIT,3419.05,1.49,-0.11
J&KBANK,2026-05-19,2026-05-19 14:15:00,130.07,127.1,2.34,130.07,127.1,134.52,768,99893.76,2280.96,2026-05-19 15:15:00,133.12,EOD_EXIT,2342.4,1.03,-0.34
J&KBANK,2026-05-21,2026-05-21 12:15:00,139.6,135.6,2.95,139.6,135.6,145.6,625,87250.0,2500.0,2026-05-21 15:15:00,140.13,EOD_EXIT,331.25,0.13,1.25
J&KBANK,2026-06-09,2026-06-09 10:15:00,152.28,148.3,2.68,152.28,148.3,158.25,628,95631.84,2499.44,2026-06-09 15:15:00,156.83,EOD_EXIT,2857.4,1.14,0.09
J&KBANK,2026-06-24,2026-06-24 11:15:00,160.57,157.61,1.88,160.57,157.61,165.01,622,99874.54,1841.12,2026-06-24 15:15:00,159.6,EOD_EXIT,-603.34,-0.33,-0.44
JINDALSAW,2026-05-08,2026-05-08 11:15:00,244.6,239.9,1.96,244.6,239.9,251.65,408,99796.8,1917.6,2026-05-08 15:15:00,244.2,EOD_EXIT,-163.2,-0.09,-0.19
JINDALSAW,2026-05-19,2026-05-19 10:15:00,222.2,218.23,1.82,222.2,218.23,228.15,450,99990.0,1786.5,2026-05-19 15:15:00,224.03,EOD_EXIT,823.5,0.46,0.16
JINDALSAW,2026-06-16,2026-06-16 11:15:00,247.31,243.27,1.66,247.31,243.27,253.37,404,99913.24,1632.16,2026-06-16 13:15:00,253.37,TP_HIT,2448.24,1.5,0.38
JINDALSAW,2026-06-17,2026-06-17 11:15:00,251.15,244.75,2.61,251.15,244.75,260.75,390,97948.5,2496.0,2026-06-17 15:15:00,258.85,EOD_EXIT,3003.0,1.2,0.62
JINDALSAW,2026-06-18,2026-06-18 10:15:00,260.65,255.75,1.92,260.65,255.75,268.0,383,99828.95,1876.7,2026-06-18 15:15:00,264.13,EOD_EXIT,1332.84,0.71,0.59
JINDALSAW,2026-06-25,2026-06-25 14:15:00,260.6,253.51,2.8,260.6,253.51,271.24,352,91731.2,2495.68,2026-06-25 15:15:00,260.39,EOD_EXIT,-73.92,-0.03,0.05
JINDALSAW,2026-06-30,2026-06-30 12:15:00,260.0,257.3,1.05,260.0,257.3,264.05,384,99840.0,1036.8,2026-06-30 13:15:00,264.05,TP_HIT,1555.2,1.5,-0.02
JINDALSAW,2026-07-02,2026-07-02 14:15:00,261.5,257.4,1.59,261.5,257.4,267.65,382,99893.0,1566.2,2026-07-02 15:15:00,262.8,EOD_EXIT,496.6,0.32,-0.38
JINDALSTEL,2026-05-13,2026-05-13 10:15:00,1232.2,1216.1,1.32,1232.2,1216.1,1256.35,81,99808.2,1304.1,2026-05-13 14:15:00,1256.35,TP_HIT,1956.15,1.5,0.39
JINDALSTEL,2026-05-22,2026-05-22 14:15:00,1205.0,1194.9,0.85,1205.0,1194.9,1220.15,82,98810.0,828.2,2026-05-22 15:15:00,1209.8,EOD_EXIT,393.6,0.48,0.15
JUBLINGREA,2026-05-06,2026-05-06 14:15:00,738.9,722.0,2.34,738.9,722.0,764.25,135,99751.5,2281.5,2026-05-06 15:15:00,741.5,EOD_EXIT,351.0,0.15,0.89
JUBLINGREA,2026-05-11,2026-05-11 14:15:00,739.95,721.2,2.6,739.95,721.2,768.08,133,98413.35,2493.75,2026-05-11 15:15:00,739.55,EOD_EXIT,-53.2,-0.02,-0.36
JUBLINGREA,2026-05-14,2026-05-14 11:15:00,735.0,716.6,2.57,735.0,716.6,762.6,135,99225.0,2484.0,2026-05-14 15:15:00,733.5,EOD_EXIT,-202.5,-0.08,0.41
JUBLINGREA,2026-07-02,2026-07-02 11:15:00,652.0,641.95,1.57,652.0,641.95,667.07,153,99756.0,1537.65,2026-07-02 14:15:00,667.07,TP_HIT,2305.71,1.5,0.66
JUBLPHARMA,2026-05-05,2026-05-05 13:15:00,937.95,927.5,1.13,937.95,927.5,953.63,106,99422.7,1107.7,2026-05-05 15:15:00,935.55,EOD_EXIT,-254.4,-0.23,0.0
JUBLPHARMA,2026-05-06,2026-05-06 14:15:00,949.5,937.0,1.33,949.5,937.0,968.25,105,99697.5,1312.5,2026-05-06 15:15:00,955.1,EOD_EXIT,588.0,0.45,0.98
JUBLPHARMA,2026-05-07,2026-05-07 12:15:00,964.0,952.35,1.22,964.0,952.35,981.47,103,99292.0,1199.95,2026-05-07 14:15:00,981.47,TP_HIT,1799.41,1.5,0.25
JUBLPHARMA,2026-05-13,2026-05-13 14:15:00,997.5,971.55,2.67,997.5,971.55,1036.43,96,95760.0,2491.2,2026-05-13 15:15:00,995.85,EOD_EXIT,-158.4,-0.06,-0.11
JUBLPHARMA,2026-05-14,2026-05-14 12:15:00,1011.0,994.3,1.68,1011.0,994.3,1036.05,98,99078.0,1636.6,2026-05-14 15:15:00,1005.85,EOD_EXIT,-504.7,-0.31,0.0
JUBLPHARMA,2026-05-19,2026-05-19 13:15:00,1019.0,1006.0,1.29,1019.0,1006.0,1038.5,98,99862.0,1274.0,2026-05-19 14:15:00,1006.0,SL_HIT,-1274.0,-1.0,0.0
JUBLPHARMA,2026-05-22,2026-05-22 14:15:00,1024.75,1013.1,1.15,1024.75,1013.1,1042.22,97,99400.75,1130.05,2026-05-22 15:15:00,1008.8,EOD_EXIT,-1547.15,-1.37,0.28
JUBLPHARMA,2026-05-27,2026-05-27 14:15:00,989.95,985.2,0.48,989.95,985.2,997.08,101,99984.95,479.75,2026-05-27 15:15:00,991.95,EOD_EXIT,202.0,0.42,0.08
JUBLPHARMA,2026-05-29,2026-05-29 14:15:00,996.1,980.0,1.64,996.1,980.0,1020.25,100,99610.0,1610.0,2026-05-29 15:15:00,995.65,EOD_EXIT,-45.0,-0.03,0.13
JUBLPHARMA,2026-06-03,2026-06-03 14:15:00,975.55,967.9,0.79,975.55,967.9,987.02,102,99506.1,780.3,2026-06-03 15:15:00,980.0,EOD_EXIT,453.9,0.58,0.0
JUBLPHARMA,2026-06-04,2026-06-04 13:15:00,983.45,969.5,1.44,983.45,969.5,1004.38,101,99328.45,1408.95,2026-06-04 15:15:00,970.1,EOD_EXIT,-1348.35,-0.96,-0.09
JUBLPHARMA,2026-06-12,2026-06-12 12:15:00,952.0,939.05,1.38,952.0,939.05,971.43,105,99960.0,1359.75,2026-06-12 14:15:00,971.43,TP_HIT,2040.15,1.5,-0.72
JUBLPHARMA,2026-06-17,2026-06-17 13:15:00,984.4,974.55,1.01,984.4,974.55,999.17,101,99424.4,994.85,2026-06-17 15:15:00,992.95,EOD_EXIT,863.55,0.87,0.0
JWL,2026-05-07,2026-05-07 12:15:00,299.9,296.0,1.32,299.9,296.0,305.75,333,99866.7,1298.7,2026-05-07 15:15:00,303.7,EOD_EXIT,1265.4,0.97,0.25
KPRMILL,2026-05-07,2026-05-07 14:15:00,968.65,955.0,1.43,968.65,955.0,989.12,103,99770.95,1405.95,2026-05-07 15:15:00,976.0,EOD_EXIT,757.05,0.54,0.0
KPRMILL,2026-05-15,2026-05-15 14:15:00,905.05,883.15,2.48,905.05,883.15,937.9,110,99555.5,2409.0,2026-05-15 15:15:00,924.25,EOD_EXIT,2112.0,0.88,0.06
KPRMILL,2026-05-29,2026-05-29 14:15:00,946.3,930.55,1.69,946.3,930.55,969.92,105,99361.5,1653.75,2026-05-29 15:15:00,960.1,EOD_EXIT,1449.0,0.88,0.0
KPRMILL,2026-06-03,2026-06-03 10:15:00,1013.0,995.6,1.75,1013.0,995.6,1039.1,98,99274.0,1705.2,2026-06-03 14:15:00,1039.1,TP_HIT,2557.8,1.5,0.09
KPRMILL,2026-06-18,2026-06-18 12:15:00,1073.95,1048.45,2.43,1073.95,1048.45,1112.2,93,99877.35,2371.5,2026-06-18 13:15:00,1112.2,TP_HIT,3557.25,1.5,1.73
KPRMILL,2026-06-30,2026-06-30 12:15:00,1135.7,1113.75,1.97,1135.7,1113.75,1168.62,88,99941.6,1931.6,2026-06-30 14:15:00,1168.62,TP_HIT,2896.96,1.5,0.04
KEI,2026-05-14,2026-05-14 13:15:00,4961.7,4871.0,1.86,4961.7,4871.0,5097.75,20,99234.0,1814.0,2026-05-14 14:15:00,5097.75,TP_HIT,2721.0,1.5,0.47
KEI,2026-06-09,2026-06-09 14:15:00,5252.5,5181.5,1.37,5252.5,5181.5,5359.0,19,99797.5,1349.0,2026-06-09 15:15:00,5294.0,EOD_EXIT,788.5,0.58,1.36
KEI,2026-06-29,2026-06-29 14:15:00,5298.5,5155.0,2.78,5298.5,5155.0,5513.75,17,90074.5,2439.5,2026-06-29 15:15:00,5399.5,EOD_EXIT,1717.0,0.7,0.49
KAJARIACER,2026-05-13,2026-05-13 13:15:00,1081.9,1068.0,1.3,1081.9,1068.0,1102.75,92,99534.8,1278.8,2026-05-13 14:15:00,1068.0,SL_HIT,-1278.8,-1.0,-0.2
KAJARIACER,2026-06-01,2026-06-01 13:15:00,1078.9,1067.1,1.11,1078.9,1067.1,1096.6,92,99258.8,1085.6,2026-06-01 14:15:00,1096.6,TP_HIT,1628.4,1.5,0.3
